Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4
40704,788.385,318.9302769,163.6593084,1.948745109,0.8582985,41333,227.6531186,0.63606957,0.984782135,0.822943934,0.713802154,0.007835355,0.001254729,0.509513515,0.992911971
38723,716.994,254.2911515,194.5626858,1.306988288,0.643890329,39073,222.0442634,0.755231798,0.991042408,0.94655928,0.873189106,0.006566928,0.002354915,0.762459215,0.996525264
144704,1442.997,545.1107486,338.9575733,1.608197579,0.783164843,145929,429.2351979,0.759708725,0.991605507,0.873292125,0.787427507,0.003767075,0.00089336,0.620042079,0.99715017
71236,1055.392,345.968599,264.7407459,1.306820368,0.643773488,72582,301.1652241,0.826422887,0.981455457,0.80367747,0.870498724,0.004856654,0.001720242,0.757768029,0.990266694
33065,789.399,275.2497691,153.4680822,1.79353104,0.83013708,34329,205.1820303,0.737728693,0.963179819,0.666784119,0.745439427,0.008324505,0.001585578,0.55567994,0.996629221
79818,1089.842,426.534152,241.0396529,1.769560099,0.825014062,81339,318.7905801,0.807637434,0.981300483,0.84446883,0.74739755,0.005343834,0.001028583,0.558603098,0.988481753
35102,694.125,243.0474386,184.294738,1.318797494,0.651944682,35681,211.407792,0.756769576,0.983772876,0.915516873,0.869821106,0.006924034,0.002444887,0.756588757,0.997787357
45776,805.16,299.1063363,195.1891381,1.532392321,0.757724654,46216,241.420408,0.717042607,0.990479488,0.887326235,0.807139063,0.00653413,0.001710649,0.651473467,0.998312938
34585,709.382,266.1923934,165.7113517,1.606361849,0.782600117,35082,209.8451564,0.801840861,0.985833191,0.863649081,0.788321385,0.007696759,0.001833584,0.621450607,0.998274546
45780,796.285,301.5844126,193.7474165,1.556585466,0.766342864,46186,241.4309557,0.794543372,0.991209457,0.907295136,0.80054189,0.006587689,0.001668972,0.640867318,0.997564752
67483,1025.448,387.6268835,224.9648721,1.723055159,0.814356849,69557,293.1245882,0.786606831,0.970182728,0.806449098,0.756202938,0.005744067,0.001158651,0.571842883,0.985316831
48813,836.893,325.653675,191.5711291,1.699909984,0.80866717,49327,249.3003046,0.800344319,0.989579743,0.875801114,0.765538128,0.006671454,0.001413408,0.586048625,0.996229909
78837,1093.551,421.0606981,242.8306028,1.733968838,0.81694779,80747,316.8254819,0.663784321,0.97634587,0.828441544,0.752446104,0.005340902,0.001056078,0.56617514,0.981730049
44008,793.67,298.6141063,189.1117165,1.57903546,0.773908032,44599,236.7123273,0.800465641,0.986748582,0.87793339,0.792703098,0.006785451,0.001652725,0.628378202,0.992231463
33215,674.529,251.366707,168.6538236,1.490429933,0.741505001,33544,205.6469097,0.715640015,0.990191987,0.917366483,0.818115144,0.007567867,0.002091274,0.669312389,0.997563219
39169,731.491,268.281568,186.4623646,1.438797414,0.718985686,39573,223.3193223,0.743752848,0.989791019,0.919886772,0.832406505,0.006849334,0.002028476,0.692900589,0.996943576
70066,1042.494,374.2831944,239.1490372,1.565062518,0.769246514,71094,298.6817737,0.723523337,0.985540271,0.810158626,0.798010112,0.005341866,0.001336307,0.636820138,0.996663329
76890,1076.649,416.7493916,237.3246921,1.756030474,0.822014749,78603,312.8887799,0.792337338,0.978206939,0.83354959,0.750784011,0.005420073,0.001062295,0.563676632,0.989833343
40415,730.648,258.6716558,199.1611376,1.298805876,0.6381187,40770,226.843506,0.770837307,0.991292617,0.951340635,0.876955402,0.006400387,0.002335049,0.769050777,0.998847669
39852,742.158,281.4782643,181.0254325,1.55491005,0.765762037,40302,225.2579462,0.771159875,0.988834301,0.909216355,0.80026764,0.00706309,0.001786963,0.640428295,0.995808392
34003,687.389,261.6872275,166.0757913,1.575709653,0.772812277,34364,208.072017,0.694080425,0.98949482,0.904319599,0.795117205,0.007696004,0.001897447,0.63221137,0.996181559
39651,727.918,269.7624486,187.3495473,1.439888446,0.719494397,39979,224.6891657,0.774373096,0.991795693,0.940370705,0.83291491,0.006803421,0.002019806,0.693747248,0.998918647
34397,690.454,261.0256485,168.1634162,1.552214236,0.764822578,34818,209.2740324,0.749389978,0.987908553,0.906694394,0.801737429,0.007588617,0.001934065,0.642782905,0.997736776
40363,736.091,268.6974505,191.7105261,1.401579016,0.700674575,40681,226.6975248,0.740388143,0.992183083,0.936117333,0.843690643,0.006657024,0.00208062,0.711813901,0.997663427
55627,893.42,344.6786138,206.3715614,1.670184649,0.800946297,56187,266.1324786,0.78270719,0.990033282,0.875758099,0.772117758,0.006196247,0.001358447,0.596165832,0.995707021
40453,728.447,258.3112058,199.5561865,1.294428453,0.634963992,40801,226.9501251,0.780704802,0.991470797,0.957998172,0.878591869,0.006385465,0.002347043,0.771923673,0.999199965
84341,1111.263,417.0962652,262.6515837,1.588021132,0.776826619,85951,327.698484,0.763847631,0.981268397,0.858252152,0.785666311,0.004945356,0.001162331,0.617271552,0.980240269
22455,561.438,210.2269269,137.798038,1.525616257,0.755218759,22837,169.0875335,0.758589237,0.983272759,0.895198438,0.80430959,0.009362143,0.002416841,0.646913917,0.986942389
39375,746.118,271.9917683,184.9159144,1.470894321,0.733343321,39868,223.9057996,0.79091676,0.987634193,0.888823229,0.823208,0.006907727,0.001956831,0.677671411,0.99678303
39578,734.744,275.5475876,183.226216,1.503865515,0.746885136,39954,224.4822369,0.705490196,0.990589178,0.921279933,0.814676836,0.00696214,0.001891751,0.663698348,0.998113057
38578,729.92,268.7108882,183.0159138,1.46823783,0.73220104,39002,221.6281461,0.743844359,0.989128763,0.909911273,0.824782902,0.006965392,0.001988309,0.680266835,0.998793502
63015,970.092,351.9240147,228.2761847,1.541658912,0.761085211,63991,283.2546379,0.709668337,0.984747855,0.841449309,0.804874422,0.005584766,0.001445763,0.647822835,0.998721848
37765,704.943,237.2047302,202.9953077,1.168523218,0.517338219,38130,219.2803945,0.783912818,0.990427485,0.954973561,0.924435168,0.006281073,0.002829564,0.854580379,0.998597014
61736,1006.756,408.9943082,193.5960494,2.112617016,0.880876287,62339,280.3653269,0.827416134,0.990327083,0.765420163,0.685499337,0.006624892,0.000902374,0.46990934,0.992738468
74469,1028.495,373.8992357,256.9930602,1.454900126,0.72634301,76127,307.9234899,0.770469924,0.978220605,0.884669422,0.823546722,0.005020871,0.001424662,0.678229204,0.986755754
68988,1015.946,384.3988557,230.8984362,1.664796271,0.799493982,70406,296.375184,0.767300634,0.979859671,0.839928213,0.771009538,0.005571967,0.001214583,0.594455707,0.989647645
164981,1541.203,554.9226251,382.8316956,1.449521112,0.723920866,167564,458.3233938,0.793868703,0.984584994,0.872818824,0.825923062,0.003363555,0.000965465,0.682148905,0.988789239
37671,721.516,276.4940779,173.7695975,1.591153355,0.777829838,38013,219.0073215,0.776577542,0.991003078,0.909337457,0.792086844,0.007339706,0.001782172,0.627401568,0.99829211
76075,1119.386,405.8348056,239.8552746,1.69199867,0.806659092,77227,311.226121,0.678151186,0.985082937,0.762942983,0.76687883,0.005334667,0.001138136,0.58810314,0.995069731
30092,652.617,237.0170684,162.3603117,1.459821467,0.728528707,30531,195.7404516,0.710789872,0.985621172,0.887859308,0.825849602,0.007876415,0.00226002,0.682027565,0.99563848
37053,735.079,243.1193396,194.3774425,1.250759021,0.60064676,37533,217.2034642,0.754858819,0.987211254,0.861718087,0.893402658,0.006561394,0.002578486,0.798168309,0.998316213
41489,797.126,307.0775721,173.1079974,1.773907484,0.825961004,42189,229.837846,0.757222902,0.983407997,0.820519453,0.748468358,0.007401421,0.00143281,0.560204882,0.993751634
35770,697.392,260.1679446,175.3742259,1.483501599,0.738657583,36108,213.4098838,0.765068229,0.990639194,0.924218978,0.820277395,0.007273356,0.002031223,0.672855005,0.998181475
30834,631.934,217.2278128,180.8974686,1.2008339,0.553642225,31120,198.1390121,0.783682806,0.990809769,0.97027823,0.91212543,0.007045074,0.00300804,0.8319728,0.999061142
53317,886.334,341.5432102,199.2423134,1.714210222,0.812214412,53963,260.5481008,0.689892991,0.988028835,0.8528659,0.762855454,0.006405897,0.001338224,0.581948444,0.997581971
72224,1079.909,377.8104376,243.8322799,1.549468502,0.763859482,73410,303.2465216,0.714558496,0.983844163,0.778246328,0.80264199,0.005231093,0.001339244,0.644234165,0.998220547
44719,791.542,293.3548722,194.628998,1.507251618,0.748212435,45258,238.616846,0.701408495,0.988090503,0.896920643,0.813406794,0.00655996,0.001771382,0.661630612,0.997243811
49072,833.162,310.5522177,202.8190463,1.531178769,0.757278915,49864,249.9608188,0.781525721,0.984116798,0.888351244,0.804891431,0.006328501,0.001638437,0.647850215,0.991974495
63962,979.26,377.9745192,216.816579,1.743291592,0.819116286,64599,285.3751001,0.81929038,0.990139166,0.83817725,0.755011477,0.005909361,0.001184498,0.570042331,0.993750003
75149,1140.415,380.6775231,253.4433108,1.502022373,0.746157879,76757,309.3261685,0.712447857,0.979050771,0.726118042,0.812567461,0.005065637,0.001362233,0.660265879,0.991734123
64413,998.511,333.03266,247.2226217,1.347096223,0.670026181,65455,286.3794315,0.75831744,0.984080666,0.81185353,0.859913954,0.005170271,0.001743866,0.739452008,0.996113008
30976,647.906,233.1973821,169.6209663,1.374814606,0.68624465,31311,198.5947334,0.731359494,0.989300885,0.927280647,0.851616479,0.007528325,0.002442611,0.725250627,0.997085155
42060,765.942,273.2295066,198.5576346,1.376071522,0.686948171,42823,231.4140343,0.779842029,0.982182472,0.900922355,0.846958431,0.006496184,0.00206199,0.717338584,0.987109198
65553,977.31,338.7465416,247.1025471,1.370874341,0.684021913,66402,288.9025301,0.755358131,0.987214241,0.862457594,0.852857504,0.005167522,0.001686429,0.727365923,0.99712728
155439,1530.105,571.898425,351.3914853,1.627524994,0.788971427,158204,444.8719834,0.655324334,0.982522566,0.834309885,0.777886359,0.003679247,0.000831004,0.605107187,0.984827071
72035,1049.221,407.5562343,227.1994711,1.793825629,0.830198572,73039,302.8494851,0.686852217,0.986253919,0.822279524,0.743086376,0.005657753,0.001064096,0.552177362,0.990509904
40005,739.199,269.1613974,189.5539267,1.419972681,0.709963077,40461,225.6899377,0.722268361,0.988729888,0.920028747,0.838492963,0.006728194,0.002051521,0.703070449,0.998340831
52836,874.536,342.6316354,198.2759928,1.728054065,0.815550721,53598,259.370169,0.673293065,0.985783052,0.868129295,0.756994224,0.006484814,0.001313553,0.573040256,0.990244543
66365,1009.445,345.0726958,245.3735889,1.406315559,0.703113173,67543,290.6863299,0.793460067,0.982559259,0.818433957,0.84239157,0.005199619,0.001615129,0.709623557,0.997954649
42827,798.445,315.100763,173.405675,1.817130627,0.834955036,43517,233.5145177,0.740016934,0.984144128,0.844184757,0.741078871,0.007357526,0.001368892,0.549197893,0.997964312
49426,893.226,361.0223466,175.0976048,2.061834866,0.874511437,49964,250.8607935,0.601487106,0.989232247,0.778471319,0.694862232,0.0073043,0.001050396,0.482833521,0.995522989
32213,666.867,252.246997,162.9644259,1.547865405,0.763294242,32551,202.5212716,0.744017923,0.989616294,0.910253973,0.80286891,0.007830596,0.002007027,0.644598487,0.997751698
57618,957.302,389.6199391,189.4927963,2.056120057,0.873762459,58319,270.853311,0.772659613,0.987979904,0.790078258,0.695173126,0.006762122,0.00097417,0.483265675,0.993652247
41608,760.435,288.4697885,184.8417065,1.560631494,0.767736025,42168,230.1672239,0.762889622,0.986719788,0.90419585,0.797890223,0.006933037,0.001733308,0.636628808,0.993542968
52808,928.664,332.5824783,202.7321462,1.640501936,0.792732605,54100,259.3014344,0.702682563,0.976118299,0.769471189,0.779660539,0.006297956,0.001435495,0.607870557,0.997212825
42510,779.552,288.2366105,188.6150841,1.528173698,0.756169435,43051,232.6486902,0.799210378,0.987433509,0.879044354,0.807144831,0.006780442,0.001775185,0.651482778,0.995578845
43506,789.994,310.1025768,179.5050458,1.727542396,0.815429077,43952,235.3583643,0.703070459,0.989852566,0.876014781,0.758969392,0.007127812,0.001458925,0.576034539,0.995124087
44628,805.011,314.488383,181.3863708,1.733803822,0.81690904,45099,238.3739382,0.739265836,0.989556309,0.86539356,0.757973747,0.007046885,0.001434807,0.574524202,0.996112257
40398,724.683,252.2341418,204.023122,1.236301745,0.587995745,40714,226.7957917,0.792117647,0.992238542,0.96665963,0.899147871,0.006243728,0.002517377,0.808466895,0.999509033
41936,782.3,283.0023939,189.4005478,1.494200504,0.7430335,42603,231.0726586,0.748109034,0.984343826,0.861093294,0.816504254,0.006748436,0.001850191,0.666679197,0.996152392
42447,770.203,289.5305183,187.1340598,1.54718237,0.763052747,42916,232.4762331,0.725403743,0.989071675,0.899179617,0.802942068,0.006820989,0.001748896,0.644715965,0.997493174
38594,725.607,261.2436015,188.3145341,1.387272643,0.693102712,38974,221.6741009,0.808589985,0.99024991,0.921142306,0.848534087,0.006769021,0.002164626,0.720010097,0.99885031
74237,1065.145,369.0360907,257.734038,1.431848481,0.71570968,75569,307.4434649,0.746730909,0.982373725,0.822266905,0.833098639,0.004971053,0.001477114,0.694053342,0.993779224
38986,713.852,244.306105,203.5324024,1.200330277,0.55311632,39300,222.7970307,0.776335179,0.992010178,0.961395713,0.911958507,0.006266509,0.002673657,0.831668318,0.998276663
43522,784.865,298.94346,185.9756952,1.607432948,0.782929904,43901,235.4016386,0.742823007,0.991366939,0.887827889,0.787445354,0.00686879,0.001629077,0.620070185,0.996721246
34584,704.813,272.4483634,161.9722227,1.682068436,0.804091076,34940,209.8421226,0.678170837,0.989811105,0.87485741,0.770208784,0.007877873,0.001710104,0.593221571,0.99783928
39046,762.103,293.4847372,170.0652844,1.725718087,0.814994336,39616,222.9684087,0.794748626,0.985611874,0.84481005,0.759727442,0.007516384,0.001544614,0.577185786,0.99605995
47482,825.566,318.6001777,191.2113178,1.666220292,0.799879421,48063,245.8779373,0.702604321,0.987911699,0.875457908,0.771744508,0.006709915,0.001468219,0.595589585,0.992383453
43002,787.286,299.6776008,183.3594577,1.634372203,0.790969382,43584,233.9911257,0.802635508,0.986646476,0.871833317,0.780809527,0.006968922,0.001597812,0.609663517,0.996417106
29728,633.777,242.0132474,156.7781765,1.543666681,0.76180344,29952,194.5529881,0.812684527,0.992521368,0.930042099,0.803893961,0.008140919,0.002097241,0.646245501,0.997587648
42780,801.214,322.594105,169.394536,1.904394986,0.851039823,43293,233.3863486,0.800763702,0.988150509,0.837439778,0.723467494,0.007540769,0.001274299,0.523405215,0.996770266
54187,919.972,372.9546216,186.4501232,2.000291634,0.866067487,54828,262.6652455,0.759240577,0.988308893,0.804555027,0.70428205,0.006882732,0.001044545,0.496013206,0.992171067
25172,596.596,222.1323266,144.8773759,1.53324372,0.758036587,25527,179.0250983,0.704348313,0.986093156,0.888724009,0.805938969,0.00882458,0.002296584,0.649537622,0.995899479
89832,1166.398,455.9064052,253.1646942,1.800829324,0.831650307,90594,338.1976564,0.784593214,0.991588847,0.829750266,0.741813786,0.0050751,0.000947991,0.550287693,0.990974214
172746,1599.927,601.7414307,369.4322407,1.628827602,0.789353849,176302,468.9851153,0.79651967,0.979830064,0.848042327,0.779379799,0.003483389,0.000792827,0.607432871,0.989403427
31138,693.408,239.415475,167.0289597,1.433377035,0.716435682,32029,199.1133671,0.7128663,0.972181461,0.813809738,0.831664566,0.007688852,0.002268998,0.69166595,0.991418089
48689,849.403,316.8919571,198.6595009,1.59515128,0.779099901,49911,248.9834537,0.80099036,0.975516419,0.848033752,0.785704553,0.006508492,0.00153002,0.617331645,0.984737364
37029,729.628,271.7140348,173.8603205,1.562829483,0.768487273,37593,217.1331092,0.780609664,0.984997207,0.874075332,0.799123642,0.007337871,0.00184589,0.638598596,0.998020713
46399,804.141,303.3887804,195.734698,1.549999992,0.764046403,46960,243.057692,0.817718797,0.988053663,0.901683398,0.801142652,0.006538692,0.001661537,0.641829548,0.994835795
72648,1044.995,397.2866435,234.5561319,1.693780675,0.807114301,73835,304.1353423,0.688150043,0.983923613,0.835997737,0.765531254,0.005468652,0.001158542,0.5860381,0.992620009
39430,755.532,236.7695239,213.2600465,1.110238546,0.434426403,40085,224.0621236,0.782807227,0.983659723,0.868022364,0.946330085,0.006004807,0.002970636,0.89554063,0.994263726
76522,1051.538,380.161688,257.7002423,1.475208888,0.735181695,77430,312.1391299,0.730827269,0.988273279,0.869653468,0.821069402,0.004968005,0.001392776,0.674154963,0.994519394
83749,1109.583,440.1503488,243.96224,1.804174075,0.832336771,84500,326.5463805,0.809638438,0.991112426,0.854810613,0.741897357,0.005255589,0.000982147,0.550411689,0.993038499
36236,714.592,234.8935135,196.5813989,1.194891861,0.547362212,36704,214.7955031,0.776097665,0.987249346,0.891730899,0.91443778,0.006482325,0.002795936,0.836196454,0.999164337
36805,699.998,236.5744453,198.473853,1.191967817,0.544210316,37153,216.4753599,0.777099785,0.990633327,0.943893701,0.915041181,0.00642778,0.002779735,0.837300364,0.998035087
75346,1071.696,420.3182543,232.3967982,1.808623258,0.83324314,77342,309.7313461,0.786361359,0.974192547,0.824378859,0.736897203,0.005578508,0.001014671,0.543017488,0.982114059
30390,650.855,239.4030296,162.1716811,1.476232028,0.735614607,30841,196.7072692,0.790479906,0.985376609,0.901513165,0.821657393,0.007877691,0.002214837,0.675120872,0.996635053
56413,929.481,377.8808379,191.039673,1.978022848,0.862794185,57007,268.0060866,0.661239656,0.989580227,0.820555624,0.709234393,0.006698471,0.001045477,0.503013424,0.994972045
46390,779.816,274.5603828,215.7288407,1.272710603,0.618576502,46750,243.0341179,0.775233957,0.992299465,0.958627654,0.885175477,0.005918525,0.002241356,0.783535626,0.997214098
